subID,stimFile,stimType,bin,corners,spectralCentroid,rating,boundingBoxArea,areaRatio,duration,numOnsets,onsetStrength
46,SAW5,sound,8,NA,1245.973732,Excited,NA,NA,2.252335601,18,0.126638134
46,ROS3,sound,4,NA,740.6427446,Excited,NA,NA,1.555736961,26,0.850947067
46,LFO6,sound,1,NA,172.5274509,Peaceful,NA,NA,2.600634921,51,0.748561127
46,LC0,image,0,1,NA,Peaceful,70782,0.101409963,NA,NA,NA
46,PS14,image,11,12,NA,Excited,64528,0.484719812,NA,NA,NA
46,LFO9,sound,8,NA,1218.878047,Excited,NA,NA,3.651337868,52,3.095593028
46,ROS1,sound,0,NA,148.6143764,Peaceful,NA,NA,0.853333333,14,0.63028378
46,PS7,image,10,11,NA,Excited,101565,0.488051986,NA,NA,NA
46,PS4,image,6,7,NA,Excited,71205,0.476469349,NA,NA,NA
46,SAW1,sound,5,NA,821.6047912,Excited,NA,NA,0.853333333,1,0.03719354
46,SAW7,sound,7,NA,1143.929487,Excited,NA,NA,2.954739229,57,0.182882799
46,LC13,image,1,2,NA,Peaceful,18980,0.582929399,NA,NA,NA
46,SAW2,sound,4,NA,640.5556217,Excited,NA,NA,1.201632653,1,0.043416372
46,LC1,image,7,8,NA,Excited,58825,0.418308542,NA,NA,NA
46,PS13,image,5,6,NA,Peaceful,57268,0.575818956,NA,NA,NA
46,LFO5,sound,2,NA,353.2747911,Excited,NA,NA,2.252335601,41,0.822815376
46,SAW5,sound,9,NA,1494.043809,Excited,NA,NA,2.252335601,9,0.221899268
46,LC12,image,3,4,NA,Excited,10488,0.111651411,NA,NA,NA
46,ROS5,sound,11,NA,1717.696234,Excited,NA,NA,2.252335601,19,0.989492656
46,ROS1,sound,12,NA,1939.564341,Excited,NA,NA,0.853333333,8,2.244267772
46,ROS3,sound,10,NA,1521.766578,Excited,NA,NA,1.555736961,18,1.895647894
46,SAW5,sound,3,NA,541.8549928,Peaceful,NA,NA,2.252335601,1,0.041153185
46,LC8,image,2,3,NA,Peaceful,9025,0.369972299,NA,NA,NA
46,PS13,image,12,13,NA,Excited,145728,0.318051438,NA,NA,NA
46,PS9,image,9,10,NA,Excited,94249,0.519475008,NA,NA,NA
46,LC0,image,8,9,NA,Excited,64075,0.315005853,NA,NA,NA
46,LFO2,sound,1,NA,178.7389263,Peaceful,NA,NA,1.201632653,11,0.600417588
46,LC14,image,4,5,NA,Peaceful,31304,0.262075134,NA,NA,NA
46,LFO6,sound,6,NA,1005.655967,Excited,NA,NA,2.600634921,41,1.690346145
46,LC3,image,0,1,NA,Peaceful,11250,0.643466667,NA,NA,NA
46,LC8,image,4,5,NA,Excited,30856,0.330276121,NA,NA,NA
46,PS8,image,12,13,NA,Excited,92829,0.569003221,NA,NA,NA
46,PS6,image,7,8,NA,Peaceful,63798,0.609157027,NA,NA,NA
46,LFO0,sound,5,NA,756.7089867,Excited,NA,NA,0.505034014,9,1.344617169
46,LC10,image,9,10,NA,Excited,41907,0.473667884,NA,NA,NA
46,PS8,image,6,7,NA,Peaceful,81263,0.427722334,NA,NA,NA
46,LFO9,sound,12,NA,1934.07074,Excited,NA,NA,3.651337868,56,1.409310578
46,PS2,image,11,12,NA,Excited,114231,0.20221306,NA,NA,NA
46,LFO2,sound,10,NA,1634.346378,Excited,NA,NA,1.201632653,19,1.449793909
46,LFO1,sound,0,NA,127.6833618,Peaceful,NA,NA,0.853333333,10,0.253575256
46,SAW3,sound,4,NA,613.796726,Peaceful,NA,NA,1.555736961,1,0.09860474
46,ROS1,sound,3,NA,514.8681152,Peaceful,NA,NA,0.853333333,13,0.948517699
46,SAW3,sound,6,NA,950.162647,Excited,NA,NA,1.555736961,27,0.090265866
46,SAW9,sound,1,NA,215.1771346,Peaceful,NA,NA,3.651337868,40,0.033606646
46,PS3,image,3,4,NA,Excited,39952,0.302663196,NA,NA,NA
46,ROS9,sound,9,NA,1365.298652,Excited,NA,NA,3.651337868,40,1.361796283
46,LC5,image,5,6,NA,Peaceful,1,0,NA,NA,NA
46,ROS1,sound,7,NA,1074.027065,Excited,NA,NA,0.853333333,8,4.7794108
46,PS4,image,1,2,NA,Peaceful,61788,0.54241924,NA,NA,NA
46,ROS4,sound,2,NA,331.7518682,Peaceful,NA,NA,1.904036281,34,0.957703194
46,LC4,image,10,11,NA,Excited,25200,0.353531746,NA,NA,NA
46,LC9,image,2,3,NA,Peaceful,24650,0.213711968,NA,NA,NA
46,LFO6,sound,11,NA,1770.766363,Excited,NA,NA,2.600634921,38,1.304877797
46,PS9,image,8,9,NA,Excited,79860,0.411169547,NA,NA,NA
46,SAW9,sound,8,NA,1263.974028,Peaceful,NA,NA,3.651337868,65,0.110705446
50,LFO2,sound,9,NA,1371.675588,Excited,NA,NA,1.201632653,22,1.523795111
50,PS5,image,10,11,NA,Excited,148800,0.423380376,NA,NA,NA
50,ROS4,sound,0,NA,149.443129,Peaceful,NA,NA,1.904036281,29,0.635226787
50,LC10,image,2,3,NA,Peaceful,12614,0.514586967,NA,NA,NA
50,SAW8,sound,5,NA,799.7626713,Peaceful,NA,NA,3.303038549,1,0.042501202
50,ROS8,sound,3,NA,495.8180736,Peaceful,NA,NA,3.303038549,47,1.004887641
50,SAW0,sound,7,NA,1072.769911,Excited,NA,NA,0.505034014,11,0.198055982
50,PS3,image,11,12,NA,Excited,133210,0.391397042,NA,NA,NA
50,PS7,image,4,5,NA,Peaceful,70380,0.561864166,NA,NA,NA
50,LFO7,sound,12,NA,1834.187779,Excited,NA,NA,2.954739229,42,1.279145449
50,LC12,image,3,4,NA,Peaceful,10488,0.111651411,NA,NA,NA
50,PS8,image,1,2,NA,Peaceful,58302,0.685276663,NA,NA,NA
50,LC1,image,12,13,NA,Excited,34782,0.406963372,NA,NA,NA
50,ROS1,sound,2,NA,333.68544,Peaceful,NA,NA,0.853333333,17,1.05466775
50,ROS3,sound,10,NA,1521.766578,Excited,NA,NA,1.555736961,18,1.895647894
50,PS13,image,0,1,NA,Peaceful,45864,0.670940171,NA,NA,NA
50,LC9,image,7,8,NA,Excited,50176,0.464106346,NA,NA,NA
50,LFO1,sound,4,NA,732.588873,Excited,NA,NA,0.853333333,11,1.557074656
50,PS3,image,5,6,NA,Excited,82080,0.583796296,NA,NA,NA
50,SAW5,sound,11,NA,1728.994222,Excited,NA,NA,2.252335601,16,0.083200693
50,PS8,image,9,10,NA,Excited,105740,0.436381691,NA,NA,NA
50,LC6,image,8,9,NA,Excited,53088,0.427573086,NA,NA,NA
50,LC10,image,6,7,NA,Excited,16137,0.268389416,NA,NA,NA
50,LFO1,sound,1,NA,263.5329291,Excited,NA,NA,0.853333333,12,1.07643908
50,LFO3,sound,6,NA,1001.171742,Excited,NA,NA,1.555736961,24,1.853233179
50,SAW2,sound,8,NA,1289.363558,Excited,NA,NA,1.201632653,18,0.174262006
50,ROS8,sound,0,NA,134.6862894,Peaceful,NA,NA,3.303038549,55,0.655044553
50,LFO8,sound,8,NA,1301.699557,Excited,NA,NA,3.303038549,52,1.572321775
50,PS10,image,4,5,NA,Excited,94374,0.462383707,NA,NA,NA
50,PS7,image,0,1,NA,Peaceful,36080,0.610532151,NA,NA,NA
50,PS6,image,10,11,NA,Excited,97929,0.278610013,NA,NA,NA
50,PS0,image,6,7,NA,Peaceful,105908,0.290233032,NA,NA,NA
50,ROS6,sound,3,NA,475.1512401,Peaceful,NA,NA,2.600634921,41,1.043333168
50,SAW2,sound,7,NA,1053.134688,Peaceful,NA,NA,1.201632653,10,0.130048467
50,LFO4,sound,10,NA,1554.289607,Excited,NA,NA,1.904036281,34,1.590055301
50,LC1,image,5,6,NA,Excited,60900,0.318423645,NA,NA,NA
50,SAW9,sound,9,NA,1436.330827,Excited,NA,NA,3.651337868,28,0.068062451
50,PS6,image,3,4,NA,Peaceful,103668,0.396699078,NA,NA,NA
50,LC1,image,9,10,NA,Excited,52440,0.326906941,NA,NA,NA
50,PS9,image,1,2,NA,Peaceful,51695,0.693103782,NA,NA,NA
50,ROS9,sound,2,NA,426.5265324,Peaceful,NA,NA,3.651337868,54,0.848560791
50,SAW3,sound,12,NA,1923.176265,Excited,NA,NA,1.555736961,1,0.003875181
50,LC12,image,2,3,NA,Excited,6678,0.418538485,NA,NA,NA
50,SAW1,sound,1,NA,152.543411,Peaceful,NA,NA,0.853333333,23,0.377619349
50,LC8,image,12,13,NA,Excited,46698,0.331984239,NA,NA,NA
50,LC8,image,8,9,NA,Excited,35442,0.41433892,NA,NA,NA
50,LFO6,sound,11,NA,1770.766363,Excited,NA,NA,2.600634921,38,1.304877797
50,LC1,image,11,12,NA,Excited,28704,0.49007107,NA,NA,NA
50,ROS2,sound,5,NA,899.438916,Excited,NA,NA,1.201632653,29,0.929632401
50,LFO8,sound,6,NA,1003.971397,Excited,NA,NA,3.303038549,46,2.001451349
50,PS10,image,7,8,NA,Excited,100016,0.396386578,NA,NA,NA
50,ROS4,sound,4,NA,644.9090064,Peaceful,NA,NA,1.904036281,29,0.835316833
50,LC3,image,4,5,NA,Excited,55920,0.303701717,NA,NA,NA
50,PS5,image,6,7,NA,Peaceful,79650,0.546177024,NA,NA,NA
50,PS5,image,7,8,NA,Excited,71264,0.51535137,NA,NA,NA
50,SAW7,sound,5,NA,811.2331395,Peaceful,NA,NA,2.954739229,1,0.031285678
50,PS10,image,10,11,NA,Excited,99333,0.344195786,NA,NA,NA
50,PS7,image,11,12,NA,Excited,109593,0.387880613,NA,NA,NA
50,LC7,image,3,4,NA,Peaceful,37575,0.145948104,NA,NA,NA
50,LFO4,sound,7,NA,1089.113447,Excited,NA,NA,1.904036281,25,1.190035508
50,SAW6,sound,6,NA,977.0720936,Excited,NA,NA,2.600634921,1,0.066228631
50,LC1,image,5,6,NA,Excited,60900,0.318423645,NA,NA,NA
50,ROS5,sound,9,NA,1393.612157,Excited,NA,NA,2.252335601,27,2.011632226
50,LC8,image,1,2,NA,Peaceful,26162,0.510358535,NA,NA,NA
50,LC3,image,9,10,NA,Excited,51756,0.402388129,NA,NA,NA
50,LC3,image,12,13,NA,Excited,30590,0.344557045,NA,NA,NA
50,ROS8,sound,10,NA,1622.912967,Excited,NA,NA,3.303038549,21,1.292720063
50,ROS1,sound,12,NA,1939.564341,Excited,NA,NA,0.853333333,8,2.244267772
50,ROS7,sound,2,NA,359.5035808,Peaceful,NA,NA,2.954739229,50,0.955418334
50,PS12,image,0,1,NA,Peaceful,53934,0.579560203,NA,NA,NA
50,SAW0,sound,0,NA,97.31155843,Peaceful,NA,NA,0.505034014,5,0.094638962
50,PS5,image,2,3,NA,Peaceful,62409,0.545706549,NA,NA,NA
50,LFO2,sound,4,NA,618.0651736,Excited,NA,NA,1.201632653,15,1.202580154
50,LFO4,sound,11,NA,1671.634118,Excited,NA,NA,1.904036281,28,1.293949847
50,PS7,image,8,9,NA,Excited,79523,0.494925996,NA,NA,NA
50,LFO0,sound,3,NA,568.1439022,Peaceful,NA,NA,0.505034014,9,1.278265178
50,SAW5,sound,8,NA,1245.973732,Excited,NA,NA,2.252335601,18,0.126638134
